radius,model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,Pearson_mean,Pearson_std,Spearman_mean,Spearman_std,ExplainedVariance_mean,ExplainedVariance_std,mae_train_list,mae_test_list,RMSE_list,R2_list,Pearson_list,Spearman_list,ExplainedVariance_list
1,LinearRegression,143.2995295495812,33.932471774491944,203.2272681508158,83.37291369115536,0.19033237911827317,1.34111151903212,0.7118282707784134,0.13989223657871677,0.5910102563585283,0.10989233579020448,0.21739294621848038,1.306162329515035,"[68.84846340867826, 83.98225294184175, 79.83018974603885, 64.18819396504672, 76.64299593539747, 76.03850057267651, 82.13991418700813, 70.9214392180603, 63.670234300901896, 79.51721010643482, 81.06784573252993, 85.93212148478293, 80.25547205328027, 78.48837005434567, 69.95292405820747, 84.80977156346349, 82.29374069453416, 68.87080330038961, 68.28032702037494, 80.20416935943445, 82.03652068121531, 75.58384088983307, 68.23219107491123, 69.62822603212831, 74.27244288197654, 72.84207257261298, 72.098493732683, 79.36018881531345, 78.35922218263819, 80.67219292197362, 83.29863419811957, 79.81700935483273, 76.61171961958107, 75.67074683864395, 69.1897818165544, 80.77419046494613, 70.65070308281216, 86.91094465783983, 76.76211847225514, 68.24543805476767, 83.47067336311342, 79.67566829150744, 80.07147769594869, 65.24253119094666, 72.86826322409824, 66.23063517749858, 77.96396654821493, 77.14364495734817, 71.67902559839831, 68.17380858331472]","[170.09258696972162, 141.7602490555248, 82.64936977579944, 189.6378012432794, 146.26957779320443, 86.85399077557442, 118.04024050818398, 182.61622611065064, 143.91376730426234, 144.04016459931765, 122.12877234982224, 114.72375115474127, 148.9937511104058, 156.93060719039033, 165.41780245973314, 142.57781963870616, 106.21121534974108, 140.92222790601798, 168.66759898731615, 141.0893379821242, 127.52409167655748, 82.46099051816144, 146.45729133077825, 191.41020833259563, 152.2323862767226, 104.74684115103099, 168.11800171835185, 150.04100529610062, 130.50712864643086, 132.01877482577413, 121.25185197650299, 294.9327067655554, 122.23876211874716, 167.9269764175947, 149.47390312020414, 121.77904483008466, 180.60683972964517, 107.2679756846583, 155.6362053885636, 160.69921328466975, 132.988248150577, 156.91377740435567, 116.98480975462023, 117.82635839725327, 154.98434527699746, 138.48554029899785, 131.05058661554713, 115.92881306459647, 186.4851058317306, 132.46183533113685]","[np.float64(220.10327364807995), np.float64(185.89197439230898), np.float64(128.08514238876134), np.float64(269.60377167260367), np.float64(216.63685752294626), np.float64(118.31346795999701), np.float64(155.87288420921868), np.float64(223.39829295259597), np.float64(196.3454493970457), np.float64(186.41095865215718), np.float64(168.50267430307957), np.float64(153.70944578347454), np.float64(243.82130580722165), np.float64(191.55308894894017), np.float64(219.43044594629686), np.float64(206.0027804220084), np.float64(142.51279201252683), np.float64(255.24417241312275), np.float64(219.50465704802457), np.float64(178.82099581334458), np.float64(186.789836409325), np.float64(116.19623167034513), np.float64(191.46247968906076), np.float64(246.0601305750405), np.float64(211.6305223562715), np.float64(144.98954860863688), np.float64(221.55719381090128), np.float64(181.40720217463112), np.float64(170.13813992094612), np.float64(188.24145371958753), np.float64(162.70882963222815), np.float64(720.8551936166579), np.float64(178.95670093171526), np.float64(204.44827355622448), np.float64(190.39582479683514), np.float64(174.54570987591313), np.float64(240.3779787870246), np.float64(141.7214177718911), np.float64(188.03040870234935), np.float64(232.10671609327767), np.float64(187.54008138456274), np.float64(216.76112188297893), np.float64(186.71889832958107), np.float64(175.16768433812754), np.float64(192.13209855231602), np.float64(172.04468495211233), np.float64(184.5010658953142), np.float64(158.9637656406778), np.float64(328.21665860260435), np.float64(186.93312396989663)]","[0.5297072449721824, 0.2767969863869564, 0.4984375731842241, -0.05368784772583246, 0.35046906272663947, 0.802830107329262, 0.5038706400114011, 0.4514994753699504, 0.349683166803464, 0.3476359880334522, 0.5906579797208582, 0.4323937319309602, -0.4062463957038973, 0.2736934666822267, 0.5586020432366436, -0.1787960021147279, 0.7361219803357717, 0.1680110257868559, 0.3334111160058173, 0.5231640822941099, 0.12960321963480648, 0.8027676522077566, 0.540188869630101, 0.09060641307648776, 0.4099702595185518, 0.737763253818464, 0.28414250364134963, 0.4597793456343282, 0.5743439220491451, 0.3701570968925054, 0.6732166242903168, -9.006373099161484, 0.537718342133049, 0.2999236307808155, 0.4501578771033702, 0.10386884948347186, 0.40111522170572533, 0.6568685031362995, 0.5440400786913132, 0.1677075010595228, 0.41378536685708545, 0.37703330329294293, -0.28108658824058397, 0.6473449762108094, 0.4579988563645725, 0.6313709599865235, 0.2863386603864675, 0.4133252819731562, -0.30515136536764564, 0.5598380138581176]","[np.float64(0.825954561519946), np.float64(0.6659484694184792), np.float64(0.7457178993151933), np.float64(0.5058192902676474), np.float64(0.7094404678928772), np.float64(0.8975806827734006), np.float64(0.7648316535790474), np.float64(0.701050355666286), np.float64(0.7694179380133037), np.float64(0.7317494803250186), np.float64(0.8190773176500392), np.float64(0.7932454043475351), np.float64(0.503809678828479), np.float64(0.8009977573157016), np.float64(0.7614169309703476), np.float64(0.5387410408871159), np.float64(0.858162351461063), np.float64(0.7448416350554362), np.float64(0.7728103044351007), np.float64(0.7736873388133982), np.float64(0.6258482487939206), np.float64(0.915032537267915), np.float64(0.7810142604032785), np.float64(0.5799984038251675), np.float64(0.6435326507767303), np.float64(0.8738176370851343), np.float64(0.6556758859732303), np.float64(0.7541440200556571), np.float64(0.7843691909044376), np.float64(0.7043773977723791), np.float64(0.827556981875602), np.float64(0.13856115572405797), np.float64(0.7736878113397294), np.float64(0.622685936264223), np.float64(0.8372391665836313), np.float64(0.5333172429915402), np.float64(0.6950509820613759), np.float64(0.8610575134389451), np.float64(0.7766198950614632), np.float64(0.6581440553395965), np.float64(0.748007692959173), np.float64(0.7583296798462658), np.float64(0.4424437023374096), np.float64(0.8388631377939), np.float64(0.752112623382486), np.float64(0.8135247165335611), np.float64(0.6363008690406211), np.float64(0.6626702518459018), np.float64(0.42036933549899524), np.float64(0.7927599976089261)]","[np.float64(0.6701314582696423), np.float64(0.4735554931509447), np.float64(0.5779136837658787), np.float64(0.49201709555320416), np.float64(0.6391976620736435), np.float64(0.7276479019441039), np.float64(0.5564300467073344), np.float64(0.6120110095906529), np.float64(0.6922948353668729), np.float64(0.4604328586310359), np.float64(0.6835307624087786), np.float64(0.6796606302816596), np.float64(0.42065856949111186), np.float64(0.5316286472977586), np.float64(0.7512325588190585), np.float64(0.3962091288792161), np.float64(0.7508595025351702), np.float64(0.7798578765030287), np.float64(0.6139573778233505), np.float64(0.4462091838367319), np.float64(0.5610334037637631), np.float64(0.8000458435207825), np.float64(0.6316111354744041), np.float64(0.40404547538812635), np.float64(0.6342441736859459), np.float64(0.7687958435207825), np.float64(0.5623042265627649), np.float64(0.5652705660659114), np.float64(0.6269330457412858), np.float64(0.5877435017614884), np.float64(0.6190767349434424), np.float64(0.4688980589943451), np.float64(0.7390938977945908), np.float64(0.40651901521001593), np.float64(0.5762513599128173), np.float64(0.5133379209369799), np.float64(0.5595201711491442), np.float64(0.6954993525309198), np.float64(0.6269430139384423), np.float64(0.4711683167935134), np.float64(0.5435098189901507), np.float64(0.6565270636163033), np.float64(0.44447841169157604), np.float64(0.784156432920806), np.float64(0.5215647013698611), np.float64(0.5681314897005478), np.float64(0.5427588858035717), np.float64(0.4857470400123207), np.float64(0.5139585422935473), np.float64(0.7159090909090909)]","[0.5392946184450216, 0.2770010916263792, 0.5031312156023225, -0.04238931332407736, 0.3560289310003084, 0.8053996362919837, 0.5120445738222028, 0.46843006583964997, 0.3891785217328678, 0.34821464790689793, 0.6342325045202449, 0.58309337228048, -0.34628669258067, 0.2870145801196875, 0.579239757338512, -0.08107343038792925, 0.7361661348010117, 0.16812726818048696, 0.4185537164914973, 0.5239261854075673, 0.1605849036063488, 0.804673511938512, 0.5452830655838304, 0.10219673208077884, 0.41087843080442654, 0.7630089895709279, 0.28525293773364657, 0.4906932115015179, 0.5829901789548156, 0.3710209148556022, 0.6770748264542447, -8.735320501307056, 0.5981389932643584, 0.31405460406122454, 0.5017968000251967, 0.11361229162052866, 0.4031116539345504, 0.6704944857632702, 0.5548195332853066, 0.21476083727135875, 0.4342356633451623, 0.43448955995708816, -0.2782434459721461, 0.6832838075286443, 0.4634716357772589, 0.6319000773887042, 0.3106384741788013, 0.43605001043339486, -0.2953866795158788, 0.5607544216851579]"
1,ElasticNet,114.77108007509787,19.402883611394977,156.06455949757364,24.518488949259556,0.6013280345669456,0.12342299667788618,0.7904290844813397,0.07822576457442881,0.6596265320548066,0.11218250100455442,0.6177384889588453,0.12204362162547494,"[81.64064548487967, 96.19932636243142, 85.31678565315138, 78.17708968597354, 88.86469450595612, 90.64017794127263, 101.21728718505422, 79.54649244253635, 78.28627914265503, 84.87854646895147, 90.15091728526559, 94.6071085739499, 97.20490281898947, 89.33874476119172, 81.79655160096982, 99.07493378717714, 89.72653768424276, 81.06688328300694, 85.40056149321863, 85.45631410000449, 100.74597024561697, 89.27007707066333, 95.14475502303637, 77.71781268926338, 86.55492922558531, 77.90094803678417, 82.26129305182941, 91.10241808568222, 99.06418993318161, 87.08150791247108, 91.84042364002582, 92.75255267794341, 81.89637853134806, 95.96653582856659, 74.76881241861129, 94.31647992603156, 87.82399572661521, 102.23856025564866, 88.66399787175224, 74.91561519933002, 102.19704807261691, 98.96325999509597, 94.27963373625083, 76.8721274908421, 85.13114482290493, 75.65480351118504, 98.17431106191994, 86.92488343198134, 84.65380445437145, 81.30257999495515]","[104.33379091633336, 112.88755920541107, 88.19347548299453, 146.55077196391846, 115.54184380044674, 88.48953041575682, 91.17552916848832, 159.62241837116449, 126.41763765329831, 120.60396225801331, 120.35929029540286, 104.79362574885405, 123.59912181176445, 83.34403141307816, 128.67112788628774, 78.3067107304433, 114.30256918690017, 109.78710902397282, 123.7142969330581, 117.3639799709191, 119.5111438358599, 77.7634097169941, 118.32880422065197, 154.86371366149186, 128.2098827561346, 92.85045139436349, 137.59684321527806, 116.30622384537708, 124.93577998328402, 109.40417055002364, 124.52151965282289, 95.1186539315459, 135.13526129135354, 125.51906352452868, 109.40331476132584, 96.16640479621604, 151.87116534616564, 105.70756231981207, 116.41971922574395, 118.06253603226718, 95.80213149791719, 127.53257246497517, 92.51026630172228, 133.3267224318738, 143.53403973595925, 112.87673790778452, 108.28667065407446, 87.8718709126811, 93.91469358693627, 127.14429196322315]","[np.float64(138.41423286285033), np.float64(149.3725813205027), np.float64(134.59813556992444), np.float64(192.0164730826404), np.float64(172.15116371387793), np.float64(127.3247398395207), np.float64(123.70576267365685), np.float64(205.02538415533206), np.float64(163.32714295257858), np.float64(156.41753459498895), np.float64(167.09221435400497), np.float64(130.7670252472708), np.float64(172.90075443489124), np.float64(118.19500153318386), np.float64(174.60557176155086), np.float64(110.31989470266453), np.float64(155.31257005437334), np.float64(163.3865607160029), np.float64(166.94003052600738), np.float64(151.58970693522625), np.float64(161.0538633408393), np.float64(98.06140049665021), np.float64(156.40858754242507), np.float64(198.5871150962803), np.float64(175.80457922659477), np.float64(137.90095238660444), np.float64(185.3010305673723), np.float64(146.4150732107038), np.float64(167.03251256842182), np.float64(146.35503123199626), np.float64(171.60966366244386), np.float64(117.90500298010986), np.float64(188.80706035445408), np.float64(180.86606843828156), np.float64(144.14776472632755), np.float64(129.57154756231267), np.float64(195.77991586374225), np.float64(158.12464388769092), np.float64(154.17753775432493), np.float64(159.22600490195248), np.float64(125.45324653375202), np.float64(184.80842825501367), np.float64(139.14661154465463), np.float64(181.8380294612373), np.float64(175.42948258379843), np.float64(154.7478220955997), np.float64(156.13681601421942), np.float64(129.56854627515744), np.float64(126.8331972177572), np.float64(182.66795806691437)]","[0.8140154858344965, 0.5330388830161774, 0.4461328949424863, 0.46551315453664066, 0.589838330214894, 0.771651677193204, 0.6875117817079345, 0.5380099571136155, 0.5500129191562035, 0.540677216581759, 0.5974821338783405, 0.589188532610599, 0.2928494341825334, 0.7234715288484177, 0.720518707288533, 0.6619350334941523, 0.6865929716020092, 0.6590909250402684, 0.6144403593879084, 0.6573337200215348, 0.35292728623919356, 0.859527846685181, 0.693144925673125, 0.407659373235294, 0.5928282287989617, 0.7627781529338417, 0.49926201786758484, 0.6480882951692908, 0.5897415771557235, 0.6192700712940091, 0.6364859571725175, 0.7323020190697906, 0.48542676480046154, 0.45211082501702415, 0.6848342674798849, 0.506175641532487, 0.6027259555454827, 0.5728418184245776, 0.6934419667013059, 0.6083225548671998, 0.7376794802363327, 0.5471591498902909, 0.28854538322374934, 0.6199755577769148, 0.5481383174205108, 0.7017667126533584, 0.48890097841508096, 0.6102373123463568, 0.80510283450364, 0.5796948095664007]","[np.float64(0.9100705173319011), np.float64(0.7436028076838873), np.float64(0.6989924268295572), np.float64(0.6924154595336536), np.float64(0.782717745782643), np.float64(0.8857853078006636), np.float64(0.839949206764307), np.float64(0.7414226865603448), np.float64(0.7861748593609933), np.float64(0.7701742969381673), np.float64(0.8002882567876469), np.float64(0.8134981529404999), np.float64(0.590926262033002), np.float64(0.8805882813695733), np.float64(0.8543829274992771), np.float64(0.8196842852732352), np.float64(0.85065243930983), np.float64(0.8322933253494096), np.float64(0.805974705660052), np.float64(0.8205590501651205), np.float64(0.6205612158599858), np.float64(0.9273019828887125), np.float64(0.8407384756784356), np.float64(0.6510358849802255), np.float64(0.7827063148754261), np.float64(0.8845294832604956), np.float64(0.7318818229462994), np.float64(0.8202053918716542), np.float64(0.7887616661038995), np.float64(0.7954932546745823), np.float64(0.8067496059034304), np.float64(0.8699320112204636), np.float64(0.7561455001043489), np.float64(0.6961598944754068), np.float64(0.8653473656094179), np.float64(0.7158668978559395), np.float64(0.7921969600893889), np.float64(0.7679789349112562), np.float64(0.8390350446134788), np.float64(0.8066834310185561), np.float64(0.8784365285617102), np.float64(0.8019113767490711), np.float64(0.5673141782033942), np.float64(0.8172732420778519), np.float64(0.7571895248092981), np.float64(0.8387908434049273), np.float64(0.7119387729839376), np.float64(0.7936277012178979), np.float64(0.9111881045299041), np.float64(0.7643198116138238)]","[np.float64(0.8245184958728218), np.float64(0.5651177076110531), np.float64(0.5300726409151196), np.float64(0.638301485158727), np.float64(0.7187630614321828), np.float64(0.697997892917186), np.float64(0.756934364554086), np.float64(0.6703850934017963), np.float64(0.6284472672572289), np.float64(0.4367009290754616), np.float64(0.7460450919761289), np.float64(0.7330123081872599), np.float64(0.3544961428330475), np.float64(0.7696164479114048), np.float64(0.8471630346282109), np.float64(0.7081932461795557), np.float64(0.7102146861586226), np.float64(0.7709941185494374), np.float64(0.676473048747917), np.float64(0.49435764578689256), np.float64(0.4913246211707723), np.float64(0.8516962102689487), np.float64(0.7023846000737867), np.float64(0.5168839925114136), np.float64(0.5986462793525845), np.float64(0.8436735941320294), np.float64(0.5946978396147502), np.float64(0.5909507864821021), np.float64(0.6581961069555846), np.float64(0.5467770272432623), np.float64(0.6583613573830632), np.float64(0.6857710530337766), np.float64(0.744193162723216), np.float64(0.5275386562511556), np.float64(0.6247179766108211), np.float64(0.6061300942570356), np.float64(0.754507946210269), np.float64(0.6296324615309579), np.float64(0.7322413607209586), np.float64(0.6398128118785277), np.float64(0.8078539254992767), np.float64(0.6826658593970688), np.float64(0.5296140634495567), np.float64(0.7129606442540831), np.float64(0.504847884018263), np.float64(0.6197937021080767), np.float64(0.5994650380517061), np.float64(0.7986243813921888), np.float64(0.8289033767970578), np.float64(0.6206550802139038)]","[0.8220773845640804, 0.5464230167266804, 0.45139394361533525, 0.47917831890321216, 0.6015156163845575, 0.7742479503244626, 0.6961633520897583, 0.5488788977585852, 0.5841519748591434, 0.5407277141471047, 0.6404268855924486, 0.6579745940431336, 0.30858025371730546, 0.751022734742183, 0.7236002244644955, 0.6686303153722453, 0.6877608183926119, 0.692400233469697, 0.6483400854720873, 0.6574354606513786, 0.35322131416487135, 0.8597891072403481, 0.7042724526648595, 0.40929343987164735, 0.5935984020144289, 0.7723189853629722, 0.5106471458156767, 0.66721260305978, 0.6013307282599805, 0.6213981633911645, 0.640901566057974, 0.7351311597792076, 0.5566640280336459, 0.4714024268307565, 0.7093242597252287, 0.5107013068469957, 0.6069637181249418, 0.585386408981336, 0.7033056689386672, 0.6425600143079582, 0.7701509019279092, 0.6428584480670584, 0.31708295131916164, 0.6501618197598413, 0.5586212397546789, 0.7035682944140352, 0.5022976297024181, 0.6119430403559774, 0.8139819811903402, 0.5799054666878951]"
1,SVR,162.0491612172123,32.2512064709394,243.7563800442176,42.03674453291856,0.07520801805025833,0.10232359700783347,0.6437228899189285,0.09171808295075709,0.6580051011594911,0.1118956960583709,0.18480204225701283,0.029300012775022585,"[140.71056734006757, 166.03704541134204, 167.238598319526, 153.19650051081956, 154.00386561611657, 159.96742256661886, 166.1073179899677, 141.5497295998748, 153.66499129805828, 159.89731490935029, 147.2211510692717, 165.47613448746324, 164.13760979376542, 164.75624926714485, 140.45151341723525, 166.2664724203743, 153.99804035167568, 149.5611628249788, 153.75308491246545, 155.14245533432705, 163.90862556857033, 156.8393892820565, 149.6436641624788, 157.64765406060752, 151.29517825762818, 152.84439983268672, 153.5050824583414, 153.9184046279154, 156.04261630449355, 164.02079474075214, 154.50668901711924, 164.18242476759985, 146.51216211761454, 159.35791703438753, 156.4369845015508, 167.49445599014865, 140.88292673563973, 160.03650951647003, 151.84449278158826, 161.10422823792393, 161.2665283099409, 148.35934491313026, 169.63824704696313, 143.37151670289413, 155.64670155324313, 152.03157888213738, 158.80779334152905, 165.1818784930579, 148.77402298616522, 153.28654848458677]","[220.2221846898716, 123.61229415112388, 105.8767321482195, 178.3980764014463, 177.1290567228727, 147.4145938937757, 125.8519857561799, 227.78133625397612, 163.46315335967677, 144.7055723518703, 195.6506589252115, 121.22223271617338, 124.85742220616554, 135.31040167956314, 234.30418217429468, 123.43959878788607, 170.90431673072297, 192.20898460839763, 170.44548970705407, 156.64623253745984, 123.04419689374875, 160.75520093846984, 192.36165248651267, 158.89697954875916, 174.55696100427843, 176.6386250736295, 172.88336935573648, 164.7005955395419, 161.199318696201, 133.72328963909166, 173.8409605190014, 136.44589585249977, 203.8898788973854, 143.0686333583892, 153.339862333056, 108.74103137467188, 223.23405802709593, 147.4287174925412, 180.50019183527525, 145.00920691736115, 146.9173652523037, 198.6362650891939, 98.32251387208723, 213.52032133650764, 160.67149419810562, 171.48336543318115, 151.26252443914348, 129.59112468839413, 192.75970122796647, 165.59025373854288]","[np.float64(324.92529784313626), np.float64(195.22848245103947), np.float64(173.27008565129773), np.float64(254.1223874321571), np.float64(260.0269023622658), np.float64(262.6101316967811), np.float64(193.62636235177058), np.float64(308.06728262067645), np.float64(237.77996211229666), np.float64(217.4010656171428), np.float64(289.92920830656794), np.float64(180.68219510119548), np.float64(200.09092421913476), np.float64(207.24639244121462), np.float64(328.9972807022238), np.float64(191.4920864573164), np.float64(266.76740365687976), np.float64(278.87481811724047), np.float64(239.42627860254575), np.float64(247.4752384241578), np.float64(190.73836853922094), np.float64(257.03572688776063), np.float64(282.6325243181858), np.float64(237.59580957828013), np.float64(258.74235997139607), np.float64(273.73284174043624), np.float64(252.86067282611856), np.float64(233.4148653515585), np.float64(258.3375813119078), np.float64(213.65258530683147), np.float64(281.10944987755653), np.float64(200.44601368054867), np.float64(283.27522973749666), np.float64(224.1675123564752), np.float64(239.52424587150475), np.float64(165.03129388711622), np.float64(315.89047552729016), np.float64(236.94083513511808), np.float64(253.88034711664412), np.float64(236.51252983886346), np.float64(218.92448437862464), np.float64(294.8591853928984), np.float64(151.18215631714648), np.float64(307.1239512563593), np.float64(238.83014280927398), np.float64(266.3104209501605), np.float64(226.6545198777756), np.float64(187.65956964367743), np.float64(277.615657271228), np.float64(265.09785928638445)]","[-0.024901988792060736, 0.2023262439353033, 0.08214376084025388, 0.06384901666906007, 0.06422441154324177, 0.028606515536376942, 0.2344337867447679, -0.04305810587741887, 0.0462516005402096, 0.11270006003460153, -0.211871778817583, 0.2157098048673426, 0.052950024645598615, 0.1498107873139941, 0.007749871746797643, -0.018577673248613147, 0.07538476943007677, 0.006827924138364416, 0.20692507223378775, 0.08673787718918446, 0.09241581479098271, 0.034880607497654315, -0.0019738701785874113, 0.1520954991357173, 0.11803294040838652, 0.06529629521265345, 0.06756741105595354, 0.1056260185203256, 0.018634793182351617, 0.18863175062166537, 0.024586857506434412, 0.22629487092944311, -0.15831834101698994, 0.15836484403634732, 0.12979388717658835, 0.19890167112566703, -0.03425345387137546, 0.04088775014509316, 0.16875574487400402, 0.13581072269207695, 0.20116492426961263, -0.1527400248864086, 0.1601475320011726, -0.08410031463230982, 0.16251193452955204, 0.11675060877297672, -0.0770185413914839, 0.18239691559788307, 0.06625657887915026, 0.11477749485509359]","[np.float64(0.7729596661223308), np.float64(0.639312432362778), np.float64(0.4077371515534672), np.float64(0.7032512774628673), np.float64(0.6918848214007245), np.float64(0.6947982121664942), np.float64(0.7071564097996619), np.float64(0.7121887603365107), np.float64(0.4924643749245401), np.float64(0.6396377286179876), np.float64(0.5221699920552947), np.float64(0.6551606045929571), np.float64(0.5272092654109057), np.float64(0.708719747157212), np.float64(0.746822317140629), np.float64(0.5402113009448355), np.float64(0.6874596853540611), np.float64(0.7742752519953219), np.float64(0.6998892083507371), np.float64(0.5539929906587486), np.float64(0.41530496509384557), np.float64(0.7453533010542128), np.float64(0.770845957601157), np.float64(0.6410933289762735), np.float64(0.6078580605408159), np.float64(0.6933686265967323), np.float64(0.6184014421464183), np.float64(0.6250788626747417), np.float64(0.5802969745633492), np.float64(0.7094521936259834), np.float64(0.67840805628378), np.float64(0.7582922053740476), np.float64(0.5213493030246051), np.float64(0.6136666571184584), np.float64(0.6190507886460123), np.float64(0.59118570778207), np.float64(0.6278275076993689), np.float64(0.598090288536752), np.float64(0.7323840825590576), np.float64(0.8014796713248145), np.float64(0.7799460750295427), np.float64(0.6503338248578575), np.float64(0.4494102153967406), np.float64(0.5889587465679805), np.float64(0.6700780025322821), np.float64(0.6872080928699679), np.float64(0.6203239224121951), np.float64(0.6534860655087272), np.float64(0.646593648837936), np.float64(0.613716722302627)]","[np.float64(0.7811066952002444), np.float64(0.5984408507701577), np.float64(0.4739778718217376), np.float64(0.6891248616616744), np.float64(0.7986627691913881), np.float64(0.7603546129325596), np.float64(0.719645451783806), np.float64(0.7675733585952185), np.float64(0.47852248036102296), np.float64(0.5426589807531664), np.float64(0.60726022340118), np.float64(0.6814950719288435), np.float64(0.48514019547195075), np.float64(0.6974179016578268), np.float64(0.8013704381618211), np.float64(0.599816597886591), np.float64(0.7013522825877965), np.float64(0.7641170649647547), np.float64(0.6878395343705656), np.float64(0.4873359950858274), np.float64(0.367194069711324), np.float64(0.8361094132029341), np.float64(0.79440538989847), np.float64(0.6862253522831024), np.float64(0.562045627432368), np.float64(0.7513753056234719), np.float64(0.6480250611012734), np.float64(0.6196881759954583), np.float64(0.5399983300651608), np.float64(0.692918654708281), np.float64(0.7645979822684195), np.float64(0.7829741708696318), np.float64(0.47738386865448185), np.float64(0.5603008795164365), np.float64(0.6138547694198891), np.float64(0.5994038082173611), np.float64(0.713554400977995), np.float64(0.6206158801643737), np.float64(0.7118502522964079), np.float64(0.8532508894043583), np.float64(0.8567499452003866), np.float64(0.5871293251106451), np.float64(0.5017959510259437), np.float64(0.655469209274382), np.float64(0.5849214391324179), np.float64(0.6295758961734077), np.float64(0.617500957095587), np.float64(0.7439052371743126), np.float64(0.6809595453025744), np.float64(0.7232620320855616)]","[0.20199433821113977, 0.20518359358811067, 0.1359171023057283, 0.18012922885685956, 0.19459587357156904, 0.17865842873350946, 0.23462344616296948, 0.1725153013424099, 0.13984661107713792, 0.17914385685801493, 0.12315158164010642, 0.24062502110272954, 0.1699972462869873, 0.21308811544681938, 0.18913180863846502, 0.18397657124746858, 0.17270096343016317, 0.19784298815887913, 0.21189980758031424, 0.16878653229846785, 0.13482699688831867, 0.21459448144655513, 0.20448462095717446, 0.17689067891275678, 0.16746373584054208, 0.18015875566390682, 0.1781843453202021, 0.18188335463975924, 0.16311427582946814, 0.21507457906996552, 0.17635865651853078, 0.24636577245042868, 0.12684584267226018, 0.1964049277935429, 0.1714456454066261, 0.22042813049500454, 0.13264826585538514, 0.18802317162388582, 0.22604121450235093, 0.21605612900408866, 0.2377603137802281, 0.1650665705363129, 0.16165274461575563, 0.14962166521101594, 0.18888627341382702, 0.1828223903253896, 0.1801183936223636, 0.2111954882385112, 0.17101359322898457, 0.18086268244965076]"
